,Sample,X18S,Nosema,Transect.ID,Individual.ID,Year,Site,Visit,Site_Visit,Lat,Long,Date_Collected,Type,Family,Genus,Species,Code,Sex,VisitDur,VisitNum,VisitRichnessPerFlower,APIS_visits,BOMB_visits,PEPO_visits,Other1_visits,Other2_visits,Native_visits,APIS_freq,BOMB_freq,PEPO_freq,Other1_freq,Other2_freq,Native_freq,APIS_rate,BOMB_rate,PEPO_rate,Other1_rate,Other2_rate,APIS_dur,APIS_dur2,APIS_dur3,APIS_dur4,APIS_dur5,APIS_visitdur,APIS_visitdur2,APIS_visitdur3,APIS_visitdur4,APIS_visitdur5,BOMB_dur,BOMB_dur2,BOMB_dur3,BOMB_dur4,BOMB_dur5,BOMB_visitdur,BOMB_visitdur2,BOMB_visitdur3,BOMB_visitdur4,BOMB_visitdur5,PEPO_dur,PEPO_dur2,PEPO_dur3,PEPO_dur4,PEPO_dur5,PEPO_visitdur,PEPO_visitdur2,PEPO_visitdur3,PEPO_visitdur4,PEPO_visitdur5,Other1_dur,Other1_dur2,Other1_dur3,Other1_dur4,Other1_dur5,Other1_visitdur,Other1_visitdur2,Other1_visitdur3,Other1_visitdur4,Other1_visitdur5,Other2_dur,Other2_dur2,Other2_dur3,Other2_dur4,Other2_dur5,Other2_visitdur,Other2_visitdur2,Other2_visitdur3,Other2_visitdur4,Other2_visitdur5,VisitShannon
28,4167,1,1,BP16B2N,BP16B2N-54,2016,BP,2,BP2,42.5732,-84.38707,8/26/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,804,18.5,2.25,1.625,15.25,0.75,1.75,1,17,0.0808035714285714,0.799553571428571,0.030952380952381,0.125595238095238,0.0946428571428571,0.92514880952381,0.049639584875,0.472467142375,0.02240535225,0.0538852843886982,0.0314799321393888,155.625,12.125,1.625,4.125,137.75,55.9270833333333,3.10416666666667,0.270833333333333,2.10416666666667,50.4479166666667,466.75,14.625,1.375,53.125,397.625,23.6420755693582,0.764057971014493,0.06875,3.57565217391304,19.2336154244306,41.375,6.375,0.625,1.875,32.5,18.25,2.25,0.15625,0.625,15.21875,138,22.875,2.375,80.25,32.5,26.2416666666667,5.58333333333333,0.5,13.7958333333333,6.3625,96.625,22.875,2.375,80.25,32.5,45.4583333333333,8.66666666666667,1.08333333333333,39.6041666666667,11.5208333333333,0.451389617015414
29,4237,1,1,BP16C2N,BP16C2N-124,2016,BP,2,BP2,42.5732,-84.38707,8/26/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,804,18.5,2.25,1.625,15.25,0.75,1.75,1,17,0.0808035714285714,0.799553571428571,0.030952380952381,0.125595238095238,0.0946428571428571,0.92514880952381,0.049639584875,0.472467142375,0.02240535225,0.0538852843886982,0.0314799321393888,155.625,12.125,1.625,4.125,137.75,55.9270833333333,3.10416666666667,0.270833333333333,2.10416666666667,50.4479166666667,466.75,14.625,1.375,53.125,397.625,23.6420755693582,0.764057971014493,0.06875,3.57565217391304,19.2336154244306,41.375,6.375,0.625,1.875,32.5,18.25,2.25,0.15625,0.625,15.21875,138,22.875,2.375,80.25,32.5,26.2416666666667,5.58333333333333,0.5,13.7958333333333,6.3625,96.625,22.875,2.375,80.25,32.5,45.4583333333333,8.66666666666667,1.08333333333333,39.6041666666667,11.5208333333333,0.451389617015414
30,4184,1,1,BP16B2N,BP16B2N-71,2016,BP,2,BP2,42.5732,-84.38707,8/26/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,804,18.5,2.25,1.625,15.25,0.75,1.75,1,17,0.0808035714285714,0.799553571428571,0.030952380952381,0.125595238095238,0.0946428571428571,0.92514880952381,0.049639584875,0.472467142375,0.02240535225,0.0538852843886982,0.0314799321393888,155.625,12.125,1.625,4.125,137.75,55.9270833333333,3.10416666666667,0.270833333333333,2.10416666666667,50.4479166666667,466.75,14.625,1.375,53.125,397.625,23.6420755693582,0.764057971014493,0.06875,3.57565217391304,19.2336154244306,41.375,6.375,0.625,1.875,32.5,18.25,2.25,0.15625,0.625,15.21875,138,22.875,2.375,80.25,32.5,26.2416666666667,5.58333333333333,0.5,13.7958333333333,6.3625,96.625,22.875,2.375,80.25,32.5,45.4583333333333,8.66666666666667,1.08333333333333,39.6041666666667,11.5208333333333,0.451389617015414
31,4137,1,1,BP16A2N,BP16A2N-24,2016,BP,2,BP2,42.5732,-84.38707,8/26/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,804,18.5,2.25,1.625,15.25,0.75,1.75,1,17,0.0808035714285714,0.799553571428571,0.030952380952381,0.125595238095238,0.0946428571428571,0.92514880952381,0.049639584875,0.472467142375,0.02240535225,0.0538852843886982,0.0314799321393888,155.625,12.125,1.625,4.125,137.75,55.9270833333333,3.10416666666667,0.270833333333333,2.10416666666667,50.4479166666667,466.75,14.625,1.375,53.125,397.625,23.6420755693582,0.764057971014493,0.06875,3.57565217391304,19.2336154244306,41.375,6.375,0.625,1.875,32.5,18.25,2.25,0.15625,0.625,15.21875,138,22.875,2.375,80.25,32.5,26.2416666666667,5.58333333333333,0.5,13.7958333333333,6.3625,96.625,22.875,2.375,80.25,32.5,45.4583333333333,8.66666666666667,1.08333333333333,39.6041666666667,11.5208333333333,0.451389617015414
32,2240,1,0,E16D1N,E16D1N-141,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Apis,mellifera,APME,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
33,2279,1,1,E16C1P,E16C1P-180,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Apis,mellifera,APME,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
34,2280,1,1,E16C1P,E16C1P-181,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Apis,mellifera,APME,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
35,2239,1,1,E16D1N,E16D1N-140,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Apis,mellifera,APME,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
36,2238,1,1,E16D1N,E16D1N-139,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Apis,mellifera,APME,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
37,2237,1,1,E16D1N,E16D1N-138,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Apis,mellifera,APME,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
38,2242,1,0,E16D1N,E16D1N-143,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Apis,mellifera,APME,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
39,2281,1,1,E16C1P,E16C1P-182,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Apis,mellifera,APME,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
40,2236,1,0,E16D1N,E16D1N-137,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Bombus,fervidus,BOFE,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
41,2232,1,0,E16D1N,E16D1N-133,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Bombus,bimaculatus,BOBI,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
42,2231,1,1,E16D1N,E16D1N-132,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Bombus,pensylvanicus,BOPE,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
43,2233,1,0,E16D1N,E16D1N-134,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
44,2234,1,0,E16D1N,E16D1N-135,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
45,3473,1,1,E16D2N,E16D2N-114,2016,E,2,E2,42.50159,-83.66593,8/22/2016,Bee,Apidae,Apis,mellifera,APME,Female,291.5,3,0.75,0,3,0,0,0,3,0,0.75,0,0,0,0.75,0,0.09192195375,0,0,0,0,0,0,0,0,0,0,0,0,0,259.125,0.5,0,10.125,244.625,39.8395833333333,0.071875,0,2.59479166666667,35.2354166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3486,1,0,E16C2P,E16C2P-127,2016,E,2,E2,42.50159,-83.66593,8/22/2016,Bee,Apidae,Apis,mellifera,APME,Female,291.5,3,0.75,0,3,0,0,0,3,0,0.75,0,0,0,0.75,0,0.09192195375,0,0,0,0,0,0,0,0,0,0,0,0,0,259.125,0.5,0,10.125,244.625,39.8395833333333,0.071875,0,2.59479166666667,35.2354166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3467,1,0,E16D2N,E16D2N-108,2016,E,2,E2,42.50159,-83.66593,8/22/2016,Bee,Apidae,Apis,mellifera,APME,Female,291.5,3,0.75,0,3,0,0,0,3,0,0.75,0,0,0,0.75,0,0.09192195375,0,0,0,0,0,0,0,0,0,0,0,0,0,259.125,0.5,0,10.125,244.625,39.8395833333333,0.071875,0,2.59479166666667,35.2354166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3471,1,0,E16D2N,E16D2N-112,2016,E,2,E2,42.50159,-83.66593,8/22/2016,Bee,Apidae,Apis,mellifera,APME,Female,291.5,3,0.75,0,3,0,0,0,3,0,0.75,0,0,0,0.75,0,0.09192195375,0,0,0,0,0,0,0,0,0,0,0,0,0,259.125,0.5,0,10.125,244.625,39.8395833333333,0.071875,0,2.59479166666667,35.2354166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3392,1,0,E16B2N,E16B2N-33,2016,E,2,E2,42.50159,-83.66593,8/22/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,291.5,3,0.75,0,3,0,0,0,3,0,0.75,0,0,0,0.75,0,0.09192195375,0,0,0,0,0,0,0,0,0,0,0,0,0,259.125,0.5,0,10.125,244.625,39.8395833333333,0.071875,0,2.59479166666667,35.2354166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3397,1,1,E16B2N,E16B2N-38,2016,E,2,E2,42.50159,-83.66593,8/22/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,291.5,3,0.75,0,3,0,0,0,3,0,0.75,0,0,0,0.75,0,0.09192195375,0,0,0,0,0,0,0,0,0,0,0,0,0,259.125,0.5,0,10.125,244.625,39.8395833333333,0.071875,0,2.59479166666667,35.2354166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3425,1,0,E16C2N,E16C2N-66,2016,E,2,E2,42.50159,-83.66593,8/22/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,291.5,3,0.75,0,3,0,0,0,3,0,0.75,0,0,0,0.75,0,0.09192195375,0,0,0,0,0,0,0,0,0,0,0,0,0,259.125,0.5,0,10.125,244.625,39.8395833333333,0.071875,0,2.59479166666667,35.2354166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3015,1,0,GT16D1N,GT16D1N-123,2016,GT,1,GT1,42.32644,-83.70953,8/17/2016,Bee,Apidae,Apis,mellifera,APME,Female,205.777777777778,6.44444444444444,2.33333333333333,0.444444444444444,3.33333333333333,0.111111111111111,2.33333333333333,2.22222222222222,5.66666666666667,0.0545634920634921,0.463039275539276,0.0222222222222222,0.301841676841677,0.279619454619455,0.764880952380952,0.0126226691111111,0.102882423,0.00653594766666667,0.0873794093303737,0.0808434616179554,30.3333333333333,28.8888888888889,0,1.44444444444444,0,10.1851851851852,9.62962962962963,0,0.555555555555556,0,68.7777777777778,2.66666666666667,0,8.44444444444444,57.6666666666667,20.6299823633157,0.510934744268078,0,2.91975308641975,17.1992945326279,4.44444444444444,0,0,0.666666666666667,3.77777777777778,4.44444444444444,0,0,0.666666666666667,3.77777777777778,106.555555555556,36.1111111111111,57,6.88888888888889,6.55555555555556,18.1,7.32777777777778,8.38611111111111,1.075,1.31111111111111,102.111111111111,36.1111111111111,57,6.88888888888889,6.55555555555556,18.25,7.47222222222222,9.09722222222222,1.15277777777778,1.63888888888889,0.649635244298445
53,2915,1,0,GT16B1N,GT16B1N-22,2016,GT,1,GT1,42.32644,-83.70953,8/17/2016,Bee,Apidae,Apis,mellifera,APME,Female,205.777777777778,6.44444444444444,2.33333333333333,0.444444444444444,3.33333333333333,0.111111111111111,2.33333333333333,2.22222222222222,5.66666666666667,0.0545634920634921,0.463039275539276,0.0222222222222222,0.301841676841677,0.279619454619455,0.764880952380952,0.0126226691111111,0.102882423,0.00653594766666667,0.0873794093303737,0.0808434616179554,30.3333333333333,28.8888888888889,0,1.44444444444444,0,10.1851851851852,9.62962962962963,0,0.555555555555556,0,68.7777777777778,2.66666666666667,0,8.44444444444444,57.6666666666667,20.6299823633157,0.510934744268078,0,2.91975308641975,17.1992945326279,4.44444444444444,0,0,0.666666666666667,3.77777777777778,4.44444444444444,0,0,0.666666666666667,3.77777777777778,106.555555555556,36.1111111111111,57,6.88888888888889,6.55555555555556,18.1,7.32777777777778,8.38611111111111,1.075,1.31111111111111,102.111111111111,36.1111111111111,57,6.88888888888889,6.55555555555556,18.25,7.47222222222222,9.09722222222222,1.15277777777778,1.63888888888889,0.649635244298445
54,2934,1,0,GT16B1N,GT16B1N-41,2016,GT,1,GT1,42.32644,-83.70953,8/17/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,205.777777777778,6.44444444444444,2.33333333333333,0.444444444444444,3.33333333333333,0.111111111111111,2.33333333333333,2.22222222222222,5.66666666666667,0.0545634920634921,0.463039275539276,0.0222222222222222,0.301841676841677,0.279619454619455,0.764880952380952,0.0126226691111111,0.102882423,0.00653594766666667,0.0873794093303737,0.0808434616179554,30.3333333333333,28.8888888888889,0,1.44444444444444,0,10.1851851851852,9.62962962962963,0,0.555555555555556,0,68.7777777777778,2.66666666666667,0,8.44444444444444,57.6666666666667,20.6299823633157,0.510934744268078,0,2.91975308641975,17.1992945326279,4.44444444444444,0,0,0.666666666666667,3.77777777777778,4.44444444444444,0,0,0.666666666666667,3.77777777777778,106.555555555556,36.1111111111111,57,6.88888888888889,6.55555555555556,18.1,7.32777777777778,8.38611111111111,1.075,1.31111111111111,102.111111111111,36.1111111111111,57,6.88888888888889,6.55555555555556,18.25,7.47222222222222,9.09722222222222,1.15277777777778,1.63888888888889,0.649635244298445
55,2974,1,1,GT16C1N,GT16C1N-81,2016,GT,1,GT1,42.32644,-83.70953,8/17/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,205.777777777778,6.44444444444444,2.33333333333333,0.444444444444444,3.33333333333333,0.111111111111111,2.33333333333333,2.22222222222222,5.66666666666667,0.0545634920634921,0.463039275539276,0.0222222222222222,0.301841676841677,0.279619454619455,0.764880952380952,0.0126226691111111,0.102882423,0.00653594766666667,0.0873794093303737,0.0808434616179554,30.3333333333333,28.8888888888889,0,1.44444444444444,0,10.1851851851852,9.62962962962963,0,0.555555555555556,0,68.7777777777778,2.66666666666667,0,8.44444444444444,57.6666666666667,20.6299823633157,0.510934744268078,0,2.91975308641975,17.1992945326279,4.44444444444444,0,0,0.666666666666667,3.77777777777778,4.44444444444444,0,0,0.666666666666667,3.77777777777778,106.555555555556,36.1111111111111,57,6.88888888888889,6.55555555555556,18.1,7.32777777777778,8.38611111111111,1.075,1.31111111111111,102.111111111111,36.1111111111111,57,6.88888888888889,6.55555555555556,18.25,7.47222222222222,9.09722222222222,1.15277777777778,1.63888888888889,0.649635244298445
56,4075,1,1,GT16C2P,GT16C2P-177,2016,GT,2,GT2,42.32644,-83.70953,8/24/2016,Bee,Apidae,Apis,mellifera,APME,Female,130.5,6.5,1.5,0,5.75,0.375,0.75,0.375,6.5,0,0.770833333333333,0.0520833333333333,0.229166666666667,0.177083333333333,1,0,0.192787896375,0.01258867375,0.0240294487385231,0.0114407749820126,0,0,0,0,0,0,0,0,0,0,117.125,9.25,0,13.125,94.75,16.9541666666667,1.5,0,2.3125,13.1416666666667,1.5,0.375,0,0.125,1,1.375,0.25,0,0.125,1,12,6.625,1,3.375,1,6.6875,3.8125,0.5,1.875,0.5,10.5,6.625,1,3.375,1,10.5,6.375,1,3.375,1,0.242605398571566
57,3952,1,1,GT16B2N,GT16B2N-55,2016,GT,2,GT2,42.32644,-83.70953,8/24/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,130.5,6.5,1.5,0,5.75,0.375,0.75,0.375,6.5,0,0.770833333333333,0.0520833333333333,0.229166666666667,0.177083333333333,1,0,0.192787896375,0.01258867375,0.0240294487385231,0.0114407749820126,0,0,0,0,0,0,0,0,0,0,117.125,9.25,0,13.125,94.75,16.9541666666667,1.5,0,2.3125,13.1416666666667,1.5,0.375,0,0.125,1,1.375,0.25,0,0.125,1,12,6.625,1,3.375,1,6.6875,3.8125,0.5,1.875,0.5,10.5,6.625,1,3.375,1,10.5,6.375,1,3.375,1,0.242605398571566
58,3985,1,1,GT16C2N,GT16C2N-88,2016,GT,2,GT2,42.32644,-83.70953,8/24/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,130.5,6.5,1.5,0,5.75,0.375,0.75,0.375,6.5,0,0.770833333333333,0.0520833333333333,0.229166666666667,0.177083333333333,1,0,0.192787896375,0.01258867375,0.0240294487385231,0.0114407749820126,0,0,0,0,0,0,0,0,0,0,117.125,9.25,0,13.125,94.75,16.9541666666667,1.5,0,2.3125,13.1416666666667,1.5,0.375,0,0.125,1,1.375,0.25,0,0.125,1,12,6.625,1,3.375,1,6.6875,3.8125,0.5,1.875,0.5,10.5,6.625,1,3.375,1,10.5,6.375,1,3.375,1,0.242605398571566
59,2235,1,1,E16D1N,E16D1N-136,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
60,2203,1,0,E16C1N,E16C1N-104,2016,E,1,E1,42.50159,-83.66593,7/27/2016,Bee,Apidae,Bombus,impatiens,BOIM,Female,306.5,14.875,1.5,0,0.25,13.875,14.625,0.75,14.875,0,0.00714285714285714,0.794642857142857,0.992857142857143,0.198214285714286,1,0,0.006815084,0.435216693125,0.457301699762584,0.0220850065997142,0,0,0,0,0,0,0,0,0,0,1.875,1,0,0,0.875,0.9375,0.5,0,0,0.4375,278.625,0.5,0,49.875,228.25,43.7734461517165,0.0724806201550388,0,14.2964320321152,29.4045334994463,301.875,6.5,1.5,60.875,233,38.0215522123226,2.00770789288231,0.0454545454545455,11.2517350624182,24.7166547115675,23.25,6.5,1.5,60.875,233,9.58333333333333,3.91666666666667,0.5,30.5416666666667,67.0833333333333,0.199167027413499
